,n,B_hat,B_hat_std,B,p_hat,p_hat_std,p,s_m_hat,s_m_hat_std,s_m,s_r_hat,s_r_hat_std,s_r
0,100.0,1.0347165311619917,0.2923109820656913,1.0,0.8824917160005745,0.2323572669425993,0.9,0.8194293150868733,0.44436126597880937,0.5,0.3378085707075155,0.4809743426442139,1.0
1,1000.0,1.0248390636409184,0.3515964695469632,1.0,0.9441465750778256,0.11993542219464436,0.9,0.7545914601192156,0.39085966402330335,0.5,0.5947301995105779,0.4213558814231425,1.0
2,100.0,0.9647124231076,0.23131454723657285,1.0,0.7345907584718973,0.3514593381895199,0.9,1.0122493041601122,0.4739894335876905,1.0,0.5224488425674648,0.5831440134200315,1.0
3,1000.0,0.9912161834058334,0.27088428019255584,1.0,0.839632814410245,0.21858410762588384,0.9,1.0474770059528091,0.2739112986080399,1.0,0.8258038352538308,0.3584456859247763,1.0
4,100.0,1.0088381249524,0.16475850938723255,1.0,0.30303636726656946,0.41646581850220427,0.9,0.655120006009925,0.7448118723996368,1.5,1.304573461430092,0.6417593697634664,1.0
5,1000.0,1.0156885193327283,0.23193422869531216,1.0,0.5772898467850516,0.4348569704938927,0.9,1.0895862241857095,0.5544749434703105,1.5,1.2392828976932369,0.42793929162350297,1.0
6,100.0,1.0190891383588088,0.1891287501812978,1.0,0.3588627152259624,0.4899108556972368,0.9,-0.3346407031935581,1.37312743336748,2.0,1.2558538389894254,1.018771894575392,1.0
7,1000.0,0.9988529938394035,0.2176688523602062,1.0,0.6614378237316939,0.43069555905540186,0.9,-1.311055485027093,0.9123621438912335,2.0,1.4020525701776794,0.6820071996673805,1.0
